External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
D1L4Q9,B,2,0.9832353591918945,0.9421115517616272,0.844763457775116,0.8656250834465027,0.9670235514640808,0.8905585408210754,0.7312471866607666,0.7630854845046997,4.0,6.0,6.782329983125268,10.0
D1L6T4,D,5,0.9748759269714355,0.8436083197593689,0.7284819483757019,0.8491529822349548,0.9509833455085754,0.7295177578926086,0.5729230642318726,0.7378504276275635,3.1622776601683795,11.224972160321824,52.08646657242167,32.2490309931942
D1M1S6,A,1,0.9532867074012756,0.8431609272956848,0.7068837881088257,0.7009232044219971,0.9107428789138794,0.7288488745689392,0.5466514229774475,0.5395548939704895,5.0,3.0,6.782329983125268,11.224972160321824
D1R0Y5,B,3,0.988000750541687,0.9481440186500549,0.82347571849823,0.9111418724060059,0.976285994052887,0.9014010429382324,0.6999224424362183,0.8367865681648254,3.4641016151377544,6.082762530298219,4.123105625617661,9.695359714832659
D1S5T8,D,5,0.9585123062133789,0.8171933889389038,0.5173018574714661,0.6056415438652039,0.9203299283981323,0.6908934712409973,0.3488922417163849,0.4343514144420624,4.0,86.18584570566097,73.0,84.98235110892143
D2U0V0,C,4,0.9887499809265137,0.9271119236946106,0.8668465614318848,0.9205387234687805,0.9777502417564392,0.8641272783279419,0.7649860382080078,0.852776050567627,4.0,11.704699910719626,7.0,6.0
D3D4Y5,F,6,0.9953190088272095,0.9693594574928284,0.9019371867179871,0.9542708992958069,0.9906816482543945,0.9405407905578613,0.8213894367218018,0.9125412702560425,3.0,3.1622776601683795,3.0,5.0
D3F3O5,F,6,0.99294513463974,0.9734823107719421,0.9043493270874023,0.9078105092048645,0.9859890341758728,0.9483346939086914,0.8253993391990662,0.8311841487884521,3.605551275463989,2.23606797749979,5.0990195135927845,15.748015748023622
D3F9H9,F,6,0.993964672088623,0.9694101214408875,0.9087674021720886,0.9580897688865662,0.9880017638206482,0.940636157989502,0.8327897787094116,0.9195511341094971,3.0,2.23606797749979,3.0,3.605551275463989
D3K5Q2,C,4,0.9716657400131226,0.8150813579559326,0.6555025577545166,0.8506150245666504,0.9448928833007812,0.6878796219825745,0.4875446856021881,0.7400610446929932,3.0,65.03076195155643,59.58187643906493,13.490737563232042
